"editorial_status","batch","external_id","category","page_url","video_title","prompt","current_video_description","current_topic","poster_url","video_url","duration_seconds","publication_date","proposed_video_description","editorial_notes"
"accepted","batch-007","11531","A","https://prawkonaraz.pl/pytanie/11531/jedziesz-droga-z-pierwszenstwem-czy-w-tej-sytuacji-w-razie-potrzeby-nalezy-powstrzymac-sie-od-dalszej-jazdy","Film do pytania 11531: Jedziesz drogą z pierwszeństwem. Czy w tej sytuacji, w razie potrzeby, należy powstrzym...","Jedziesz drogą z pierwszeństwem. Czy w tej sytuacji, w razie potrzeby, należy powstrzymać się od dalszej jazdy?","Materiał wideo do pytania 11531 dla kategorii A pokazuje krótką sytuację drogową z egzaminu teoretycznego i pomaga przeanalizować ją na podstawie obserwacji oraz zasad ruchu. Temat sceny: jedziesz drogą z pierwszeństwem. Czy w tej sytuacji, w razie potrzeby, należy powstrzymać się od dalszej jazdy.","jedziesz drogą z pierwszeństwem. Czy w tej sytuacji, w razie potrzeby, należy powstrzymać się od dalszej jazdy","https://prawkonaraz.pl/storage-bulk/media/questions/a/11531/image/poster.e6d544f58082.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/a/11531/video/full.2583eeba428f.mp4","10","2026-04-09T02:26:57+02:00","Szeroka miejska droga z kilkoma pasami i zabudową po bokach pokazuje jazdę drogą z pierwszeństwem. Opis zwraca uwagę na pojazdy przed kamerą, wloty boczne i możliwość zatrzymania ruchu.","quality accepted by client; ready for implementation planning"
"accepted","batch-007","1157","A","https://prawkonaraz.pl/pytanie/1157/kierujesz-pojazdem-na-obszarze-zabudowanym-czy-w-tej-sytuacji-uzycie-sygnalu-dzwiekowego-jest-zabronione","Film do pytania 1157: Kierujesz pojazdem na obszarze zabudowanym. Czy w tej sytuacji użycie sygnału dźwiękoweg...","Kierujesz pojazdem na obszarze zabudowanym. Czy w tej sytuacji użycie sygnału dźwiękowego jest zabronione?","Materiał wideo do pytania 1157 dla kategorii A pokazuje krótką sytuację drogową z egzaminu teoretycznego i pomaga przeanalizować ją na podstawie obserwacji oraz zasad ruchu. Temat sceny: kierujesz pojazdem na obszarze zabudowanym. Czy w tej sytuacji użycie sygnału dźwiękowego jest zabronione.","kierujesz pojazdem na obszarze zabudowanym. Czy w tej sytuacji użycie sygnału dźwiękowego jest zabronione","https://prawkonaraz.pl/storage-bulk/media/questions/a/1157/image/poster.66a11f13c37a.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/a/1157/video/full.53493069a433.mp4","11","2026-04-09T01:44:55+02:00","Podobny odcinek w obszarze zabudowanym pokazuje użycie sygnału dźwiękowego w ruchu miejskim. Materiał skupia się na zabudowie, pasach, obecności innych uczestników oraz sytuacji przed pojazdem.","quality accepted by client; ready for implementation planning"
"accepted","batch-007","1158","A","https://prawkonaraz.pl/pytanie/1158/zamierzasz-jechac-na-wprost-czy-masz-pierwszenstwo-przed-pojazdem-szynowym-skrecajacym-w-prawo-do-zajezdni","Film do pytania 1158: Zamierzasz jechać na wprost. Czy masz pierwszeństwo przed pojazdem szynowym skręcającym...","Zamierzasz jechać na wprost. Czy masz pierwszeństwo przed pojazdem szynowym skręcającym w prawo do zajezdni ?","Klip wideo dla pytania 1158 dla kategorii A pokazuje sytuację egzaminacyjną na drodze, w której liczy się spokojna obserwacja, rozpoznanie zagrożeń i właściwa decyzja kierowcy. Temat sceny: zamierzasz jechać na wprost. Czy masz pierwszeństwo przed pojazdem szynowym skręcającym w prawo do zajezdni.","zamierzasz jechać na wprost. Czy masz pierwszeństwo przed pojazdem szynowym skręcającym w prawo do zajezdni","https://prawkonaraz.pl/storage-bulk/media/questions/a/1158/image/poster.864ae370ea2a.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/a/1158/video/full.c414e5a372ef.mp4","11","2026-04-09T01:44:55+02:00","Ulica z tramwajem po lewej stronie i torowiskiem pokazuje jazdę na wprost wobec pojazdu szynowego skręcającego do zajezdni. Opis koncentruje się na torach, sygnalizacji i relacji z tramwajem.","quality accepted by client; ready for implementation planning"
"accepted","batch-007","1162","A","https://prawkonaraz.pl/pytanie/1162/zamierzasz-wjechac-na-droge-twarda-skrecajac-w-prawo-czy-masz-pierwszenstwo-przed-pojazdem-nadjezdzajacym-z-lewej-strony","Film do pytania 1162: Zamierzasz wjechać na drogę twardą skręcając w prawo. Czy masz pierwszeństwo przed pojaz...","Zamierzasz wjechać na drogę twardą skręcając w prawo. Czy masz pierwszeństwo przed pojazdem nadjeżdżającym z lewej strony?","Wideo powiązane z pytaniem 1162 dla kategorii A przedstawia realny układ drogowy z pytania egzaminacyjnego, pomagając skupić uwagę na przebiegu sceny i warunkach ruchu. Temat sceny: zamierzasz wjechać na drogę twardą skręcając w prawo. Czy masz pierwszeństwo przed pojazdem nadjeżdżającym z lewej strony.","zamierzasz wjechać na drogę twardą skręcając w prawo. Czy masz pierwszeństwo przed pojazdem nadjeżdżającym z lewej strony","https://prawkonaraz.pl/storage-bulk/media/questions/a/1162/image/poster.62513510726e.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/a/1162/video/full.a91b36e6ba50.mp4","11","2026-04-09T01:44:55+02:00","Droga gruntowa lub miękka z zielenią po bokach prowadzi do wjazdu na drogę twardą przy skręcie w prawo. Materiał skupia się na krawędzi jezdni, widoczności z lewej i zmianie rodzaju drogi.","quality accepted by client; ready for implementation planning"
"accepted","batch-007","1163","A","https://prawkonaraz.pl/pytanie/1163/zamierzasz-jechac-na-wprost-czy-masz-obowiazek-ustapic-pierwszenstwa-pojazdowi-nadjezdzajacemu-z-lewej-strony","Film do pytania 1163: Zamierzasz jechać na wprost. Czy masz obowiązek ustąpić pierwszeństwa pojazdowi nadjeżdż...","Zamierzasz jechać na wprost. Czy masz obowiązek ustąpić pierwszeństwa pojazdowi nadjeżdżającemu z lewej strony?","Nagranie przypisane do pytania 1163 dla kategorii A przedstawia scenę z perspektywy kierującego, z naciskiem na ocenę otoczenia, znaków i zachowania uczestników ruchu. Temat sceny: zamierzasz jechać na wprost. Czy masz obowiązek ustąpić pierwszeństwa pojazdowi nadjeżdżającemu z lewej strony.","zamierzasz jechać na wprost. Czy masz obowiązek ustąpić pierwszeństwa pojazdowi nadjeżdżającemu z lewej strony","https://prawkonaraz.pl/storage-bulk/media/questions/a/1163/image/poster.7785d7469631.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/a/1163/video/full.29ff24f8cbfa.mp4","11","2026-04-09T01:44:55+02:00","Nocne skrzyżowanie z oświetleniem ulicznym i tablicami kierunkowymi pokazuje jazdę na wprost przy ruchu z lewej strony. Opis skupia się na wlotach, znakach, pasach i widoczności po zmroku.","quality accepted by client; ready for implementation planning"
"accepted","batch-007","1169","A","https://prawkonaraz.pl/pytanie/1169/zamierzasz-skrecic-w-lewo-czy-masz-pierwszenstwo-przed-pojazdem-szynowym-nadjezdzajacym-z-przeciwka","Film do pytania 1169: Zamierzasz skręcić w lewo. Czy masz pierwszeństwo przed pojazdem szynowym nadjeżdżającym...","Zamierzasz skręcić w lewo. Czy masz pierwszeństwo przed pojazdem szynowym nadjeżdżającym z przeciwka?","Klip wideo dla pytania 1169 dla kategorii A pokazuje sytuację egzaminacyjną na drodze, w której liczy się spokojna obserwacja, rozpoznanie zagrożeń i właściwa decyzja kierowcy. Temat sceny: zamierzasz skręcić w lewo. Czy masz pierwszeństwo przed pojazdem szynowym nadjeżdżającym z przeciwka.","zamierzasz skręcić w lewo. Czy masz pierwszeństwo przed pojazdem szynowym nadjeżdżającym z przeciwka","https://prawkonaraz.pl/storage-bulk/media/questions/a/1169/image/poster.714ffb92cd76.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/a/1169/video/full.d650e6846e8e.mp4","9","2026-04-09T01:44:55+02:00","Ulica z autobusem, tramwajem lub dużym pojazdem obok pokazuje lewoskręt wobec pojazdu szynowego nadjeżdżającego z przeciwka. Materiał akcentuje torowisko, szerokość pasa i obserwację z przodu.","quality accepted by client; ready for implementation planning"
"accepted","batch-007","1171","A","https://prawkonaraz.pl/pytanie/1171/zamierzasz-skrecic-w-prawo-czy-masz-obowiazek-ustapic-pierwszenstwa-pojazdowi-nadjezdzajacemu-z-lewej-strony","Film do pytania 1171: Zamierzasz skręcić w prawo. Czy masz obowiązek ustąpić pierwszeństwa pojazdowi nadjeżdża...","Zamierzasz skręcić w prawo. Czy masz obowiązek ustąpić pierwszeństwa pojazdowi nadjeżdżającemu z lewej strony?","Nagranie przypisane do pytania 1171 dla kategorii A przedstawia scenę z perspektywy kierującego, z naciskiem na ocenę otoczenia, znaków i zachowania uczestników ruchu. Temat sceny: zamierzasz skręcić w prawo. Czy masz obowiązek ustąpić pierwszeństwa pojazdowi nadjeżdżającemu z lewej strony.","zamierzasz skręcić w prawo. Czy masz obowiązek ustąpić pierwszeństwa pojazdowi nadjeżdżającemu z lewej strony","https://prawkonaraz.pl/storage-bulk/media/questions/a/1171/image/poster.c901bbe7377d.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/a/1171/video/full.c90fa8749d50.mp4","8","2026-04-09T01:44:55+02:00","Ciemna droga ze znakami i zakrętem w prawo pokazuje prawoskręt oraz pojazd mogący nadjechać z lewej strony. Opis koncentruje się na widoczności nocą, wlocie bocznym i ustawieniu pojazdu.","quality accepted by client; ready for implementation planning"
"accepted","batch-007","1172","A","https://prawkonaraz.pl/pytanie/1172/zamierzasz-jechac-na-wprost-czy-masz-obowiazek-ustapic-pierwszenstwa-pojazdowi-nadjezdzajacemu-z-prawej-strony","Film do pytania 1172: Zamierzasz jechać na wprost. Czy masz obowiązek ustąpić pierwszeństwa pojazdowi nadjeżdż...","Zamierzasz jechać na wprost. Czy masz obowiązek ustąpić pierwszeństwa pojazdowi nadjeżdżającemu z prawej strony?","Klip wideo dla pytania 1172 dla kategorii A pokazuje sytuację egzaminacyjną na drodze, w której liczy się spokojna obserwacja, rozpoznanie zagrożeń i właściwa decyzja kierowcy. Temat sceny: zamierzasz jechać na wprost. Czy masz obowiązek ustąpić pierwszeństwa pojazdowi nadjeżdżającemu z prawej strony.","zamierzasz jechać na wprost. Czy masz obowiązek ustąpić pierwszeństwa pojazdowi nadjeżdżającemu z prawej strony","https://prawkonaraz.pl/storage-bulk/media/questions/a/1172/image/poster.a48a9cf028f2.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/a/1172/video/full.d2cf8b110702.mp4","8","2026-04-09T01:44:55+02:00","Nocny kadr ze skrzyżowaniem i strzałkami na jezdni pokazuje jazdę na wprost przy możliwym ruchu z prawej strony. Materiał skupia się na znakach poziomych, światłach i układzie wlotów.","quality accepted by client; ready for implementation planning"
"accepted","batch-007","1178","A","https://prawkonaraz.pl/pytanie/1178/czy-w-tej-sytuacji-masz-pierwszenstwo-przed-zawracajacym-pojazdem","Film do pytania 1178: Czy w tej sytuacji masz pierwszeństwo przed zawracającym pojazdem?","Czy w tej sytuacji masz pierwszeństwo przed zawracającym pojazdem?","Nagranie przypisane do pytania 1178 dla kategorii A przedstawia scenę z perspektywy kierującego, z naciskiem na ocenę otoczenia, znaków i zachowania uczestników ruchu. Temat sceny: ocena, czy w tej sytuacji masz pierwszeństwo przed zawracającym pojazdem.","ocena, czy w tej sytuacji masz pierwszeństwo przed zawracającym pojazdem","https://prawkonaraz.pl/storage-bulk/media/questions/a/1178/image/poster.078ad299058f.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/a/1178/video/full.14778d081ce0.mp4","10","2026-04-09T01:44:55+02:00","Skrzyżowanie nocą z autobusem lub dużym pojazdem przy prawej stronie pokazuje relację z pojazdem zawracającym. Opis zwraca uwagę na tor zawracania, oznakowanie i ruch na przecięciu dróg.","quality accepted by client; ready for implementation planning"
"accepted","batch-007","1179","A","https://prawkonaraz.pl/pytanie/1179/czy-w-tej-sytuacji-masz-pierwszenstwo-przed-pojazdem-jadacym-na-wprost-przez-skrzyzowanie","Film do pytania 1179: Czy w tej sytuacji masz pierwszeństwo przed pojazdem jadącym na wprost przez skrzyżowani...","Czy w tej sytuacji masz pierwszeństwo przed pojazdem jadącym na wprost przez skrzyżowanie?","Film przy pytaniu 1179 dla kategorii A prezentuje praktyczny kontekst drogowy wykorzystywany w nauce do prawa jazdy i porządkuje to, na co warto zwrócić uwagę w kadrze. Temat sceny: ocena, czy w tej sytuacji masz pierwszeństwo przed pojazdem jadącym na wprost przez skrzyżowanie.","ocena, czy w tej sytuacji masz pierwszeństwo przed pojazdem jadącym na wprost przez skrzyżowanie","https://prawkonaraz.pl/storage-bulk/media/questions/a/1179/image/poster.bbb90e4326cd.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/a/1179/video/full.1bbb6520ceeb.mp4","11","2026-04-09T01:44:55+02:00","Nocna jezdnia z oznaczeniem kierunków i pojazdem na wprost pokazuje pierwszeństwo wobec ruchu jadącego przez skrzyżowanie. Materiał skupia się na układzie pasów, światłach i torach jazdy.","quality accepted by client; ready for implementation planning"
"accepted","batch-007","12528","B","https://prawkonaraz.pl/pytanie/12528/czy-wlaczajac-sie-do-ruchu-musisz-zachowac-szczegolna-ostroznosc","Film do pytania 12528: Czy włączając się do ruchu musisz zachować szczególną ostrożność?","Czy włączając się do ruchu musisz zachować szczególną ostrożność?","Nagranie przypisane do pytania 12528 dla kategorii B przedstawia scenę z perspektywy kierującego, z naciskiem na ocenę otoczenia, znaków i zachowania uczestników ruchu. Temat sceny: ocena, czy włączając się do ruchu musisz zachować szczególną ostrożność.","ocena, czy włączając się do ruchu musisz zachować szczególną ostrożność","https://prawkonaraz.pl/storage-bulk/media/questions/b/12528/image/poster.a16ca301df38.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/b/12528/video/full.72848a874f9e.mp4","7","2026-04-09T02:26:57+02:00","Zaśnieżona droga z zabudową i poboczem pokazuje włączanie się do ruchu w zimowych warunkach. Opis skupia się na śliskiej nawierzchni, ograniczonej szerokości jezdni i obserwacji pojazdów.","quality accepted by client; ready for implementation planning"
"accepted","batch-007","12556","B","https://prawkonaraz.pl/pytanie/12556/czy-postoj-pojazdu-bezposrednio-za-widocznym-slupkiem-wskaznikowym-jest-zabroniony","Film do pytania 12556: Czy postój pojazdu bezpośrednio za widocznym słupkiem wskaźnikowym jest zabroniony?","Czy postój pojazdu bezpośrednio za widocznym słupkiem wskaźnikowym jest zabroniony?","Materiał wideo do pytania 12556 dla kategorii B pokazuje krótką sytuację drogową z egzaminu teoretycznego i pomaga przeanalizować ją na podstawie obserwacji oraz zasad ruchu. Temat sceny: ocena, czy postój pojazdu bezpośrednio za widocznym słupkiem wskaźnikowym jest zabroniony.","ocena, czy postój pojazdu bezpośrednio za widocznym słupkiem wskaźnikowym jest zabroniony","https://prawkonaraz.pl/storage-bulk/media/questions/b/12556/image/poster.989d3d1afb12.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/b/12556/video/full.26ab6b57ee41.mp4","4","2026-04-09T02:26:57+02:00","Zimowy odcinek drogi z widocznym słupkiem wskaźnikowym i zaśnieżonym poboczem pokazuje temat postoju. Materiał koncentruje się na znaku przy drodze, poboczu i przestrzeni za słupkiem.","quality accepted by client; ready for implementation planning"
"accepted","batch-007","12562","B","https://prawkonaraz.pl/pytanie/12562/czy-w-tej-sytuacji-musisz-umozliwic-wlaczenie-sie-do-ruchu-pojazdowi-ciezarowemu","Film do pytania 12562: Czy w tej sytuacji musisz umożliwić włączenie się do ruchu pojazdowi ciężarowemu?","Czy w tej sytuacji musisz umożliwić włączenie się do ruchu pojazdowi ciężarowemu?","Wideo powiązane z pytaniem 12562 dla kategorii B przedstawia realny układ drogowy z pytania egzaminacyjnego, pomagając skupić uwagę na przebiegu sceny i warunkach ruchu. Temat sceny: ocena, czy w tej sytuacji musisz umożliwić włączenie się do ruchu pojazdowi ciężarowemu.","ocena, czy w tej sytuacji musisz umożliwić włączenie się do ruchu pojazdowi ciężarowemu","https://prawkonaraz.pl/storage-bulk/media/questions/b/12562/image/poster.0abdd8d05819.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/b/12562/video/full.347cdc7de36c.mp4","5","2026-04-09T02:26:57+02:00","Śnieżna droga z samochodem przy krawędzi i ciężarówką w otoczeniu pokazuje włączanie pojazdu ciężarowego do ruchu. Opis skupia się na zimowej widoczności, pasie ruchu i relacji z ciężarówką.","quality accepted by client; ready for implementation planning"
"accepted","batch-007","12564","B","https://prawkonaraz.pl/pytanie/12564/czy-w-tej-sytuacji-masz-obowiazek-zatrzymac-pojazd-przed-przejazdem-kolejowym","Film do pytania 12564: Czy w tej sytuacji masz obowiązek zatrzymać pojazd przed przejazdem kolejowym?","Czy w tej sytuacji masz obowiązek zatrzymać pojazd przed przejazdem kolejowym?","Nagranie przypisane do pytania 12564 dla kategorii B przedstawia scenę z perspektywy kierującego, z naciskiem na ocenę otoczenia, znaków i zachowania uczestników ruchu. Temat sceny: ocena, czy w tej sytuacji masz obowiązek zatrzymać pojazd przed przejazdem kolejowym.","ocena, czy w tej sytuacji masz obowiązek zatrzymać pojazd przed przejazdem kolejowym","https://prawkonaraz.pl/storage-bulk/media/questions/b/12564/image/poster.8b41f78a72e3.jpg","https://prawkonaraz.pl/storage-bulk/media/questions/b/12564/video/full.0d460430ee4d.mp4","7","2026-04-09T02:26:57+02:00","Zimowy przejazd kolejowy wśród drzew pokazuje dojazd do torów przy zaśnieżonej nawierzchni. Materiał akcentuje znaki, słupki, widoczność torowiska i miejsce oczekiwania przed przejazdem.","quality accepted by client; ready for implementation planning"
